Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items
55879,70510,0,207,2018-04-20,2018-04-23,8,17205,1,32.0,15,32.0,4.8,20.0,36.8,1,0
55961,90622,0,208,2018-04-20,2018-04-21,6,17228,1,32.0,15,32.0,4.8,20.0,36.8,1,0
55964,68739,0,207,2018-04-20,2018-04-21,6,17229,1,32.0,15,32.0,4.8,20.0,36.8,1,0
56736,44851,0,208,2018-04-26,2018-05-01,13,17467,1,32.0,15,32.0,4.8,20.0,36.8,1,0
57670,84888,0,214,2018-05-02,2018-05-04,13,17757,1,32.0,15,32.0,4.8,20.0,36.8,1,0
57988,47757,0,214,2018-05-05,2018-05-06,3,17862,1,32.0,15,32.0,4.8,20.0,36.8,1,0
58237,64758,0,209,2018-05-08,2018-05-09,8,17941,1,32.0,15,32.0,4.8,20.0,36.8,1,0
58844,44806,0,206,2018-05-11,2018-05-12,13,18132,1,32.0,15,32.0,4.8,20.0,36.8,1,0
59005,42598,0,207,2018-05-11,2018-05-13,16,18178,1,32.0,15,32.0,4.8,20.0,36.8,1,0
59117,54729,0,207,2018-05-12,2018-05-13,6,18214,1,32.0,15,32.0,4.8,20.0,36.8,1,0
59235,82266,0,214,2018-05-13,2018-05-15,13,18246,1,32.0,15,32.0,4.8,20.0,36.8,1,0
59739,79734,0,215,2018-05-16,2018-05-17,13,18398,1,32.0,15,32.0,4.8,20.0,36.8,1,0
59889,66274,0,207,2018-05-17,2018-05-18,8,18444,1,32.0,15,32.0,4.8,20.0,36.8,1,0
112456,85604,0,216,2019-03-09,2019-03-10,15,34636,1,32.0,15,32.0,4.8,20.0,36.8,1,0
112684,48762,0,211,2019-03-10,2019-03-11,3,34709,1,32.0,15,32.0,4.8,20.0,36.8,1,0
113193,82935,0,214,2019-03-12,2019-03-13,8,34853,1,32.0,15,32.0,4.8,20.0,36.8,1,0
113721,81492,0,211,2019-03-15,2019-03-16,16,35021,1,32.0,15,32.0,4.8,20.0,36.8,1,0
113924,79734,0,206,2019-03-16,2019-03-17,13,35089,1,32.0,15,32.0,4.8,20.0,36.8,1,0
114191,104509,0,209,2019-03-17,2019-03-18,8,35169,1,32.0,15,32.0,4.8,20.0,36.8,1,0
114169,90329,0,209,2019-03-17,2019-03-18,15,35162,1,32.0,15,32.0,4.8,20.0,36.8,1,0
114392,67264,0,208,2019-03-19,2019-03-20,6,35233,1,32.0,15,32.0,4.8,20.0,36.8,1,0
115125,72894,0,207,2019-03-22,2019-03-23,3,35448,1,32.0,15,32.0,4.8,20.0,36.8,1,0
115138,94333,0,215,2019-03-22,2019-03-23,8,35451,1,32.0,15,32.0,4.8,20.0,36.8,1,0
115860,98692,0,208,2019-03-22,2019-03-23,8,35669,1,32.0,15,32.0,4.8,20.0,36.8,1,0
116667,55847,0,207,2019-03-27,2019-03-28,15,35925,1,32.0,15,32.0,4.8,20.0,36.8,1,0
116705,38468,0,213,2019-03-27,2019-03-28,15,35936,1,32.0,15,32.0,4.8,20.0,36.8,1,0
117374,93803,0,207,2019-03-30,2019-04-03,7,36142,1,32.0,15,32.0,4.8,20.0,36.8,1,0
117579,72610,0,214,2019-04-01,2019-04-02,3,36206,1,32.0,15,32.0,4.8,20.0,36.8,1,0
117730,72125,0,206,2019-04-02,2019-04-03,3,36253,1,32.0,15,32.0,4.8,20.0,36.8,1,0
117732,72125,0,213,2019-04-02,2019-04-03,3,36253,1,32.0,15,32.0,4.8,20.0,36.8,1,0
118375,64758,0,215,2019-04-04,2019-04-05,8,36438,1,32.0,15,32.0,4.8,20.0,36.8,1,0
118470,72761,0,215,2019-04-05,2019-04-06,3,36469,1,32.0,15,32.0,4.8,20.0,36.8,1,0
118543,100612,0,207,2019-04-05,2019-04-06,6,36489,1,32.0,15,32.0,4.8,20.0,36.8,1,0
119261,95791,0,215,2019-04-10,2019-04-11,8,36706,1,32.0,15,32.0,4.8,20.0,36.8,1,0
119368,64723,0,216,2019-04-10,2019-04-11,8,36739,1,32.0,15,32.0,4.8,20.0,36.8,1,0
119485,68127,0,213,2019-04-11,2019-04-12,8,36776,1,32.0,15,32.0,4.8,20.0,36.8,1,0
120245,104184,0,211,2019-04-15,2019-04-16,8,37006,1,32.0,15,32.0,4.8,20.0,36.8,1,0
120215,47470,0,206,2019-04-15,2019-04-16,7,36998,1,32.0,15,32.0,4.8,20.0,36.8,1,0
121249,45064,0,208,2019-04-24,2019-04-25,15,37322,1,32.0,15,32.0,4.8,20.0,36.8,1,0
122491,78870,0,208,2019-05-01,2019-05-08,8,37703,1,32.0,15,32.0,4.8,20.0,36.8,1,0
124271,98103,0,206,2019-05-10,2019-05-11,13,38256,1,32.0,15,32.0,4.8,20.0,36.8,1,0
125035,44901,0,213,2019-05-15,2019-05-16,13,38497,1,32.0,15,32.0,4.8,20.0,36.8,1,0
125291,92197,0,209,2019-05-15,2019-05-16,16,38576,1,32.0,15,32.0,4.8,20.0,36.8,1,0
125801,104202,0,213,2019-05-17,2019-05-18,8,38738,1,32.0,15,32.0,4.8,20.0,36.8,1,0
125855,72125,0,214,2019-05-18,2019-05-19,3,38759,1,32.0,15,32.0,4.8,20.0,36.8,1,0
126222,81483,0,208,2019-05-21,2019-05-22,16,38873,1,32.0,15,32.0,4.8,20.0,36.8,1,0
126148,90565,0,207,2019-05-21,2019-05-22,6,38851,1,32.0,15,32.0,4.8,20.0,36.8,1,0
126629,106062,0,215,2019-05-22,2019-05-23,6,38990,1,32.0,15,32.0,4.8,20.0,36.8,1,0
61695,86258,0,211,2018-05-25,2018-05-29,16,18990,1,32.0,15,32.0,4.8,20.0,36.8,1,0
62059,87942,0,214,2018-05-29,2018-06-04,8,19106,1,32.0,15,32.0,4.8,20.0,36.8,1,0
62612,83062,0,208,2018-06-01,2018-06-03,8,19278,1,32.0,15,32.0,4.8,20.0,36.8,1,0
63003,52916,0,206,2018-06-04,2018-06-05,15,19395,1,32.0,15,32.0,4.8,20.0,36.8,1,0
63032,77092,0,211,2018-06-04,2018-06-05,3,19402,1,32.0,15,32.0,4.8,20.0,36.8,1,0
63672,91757,0,210,2018-06-07,2018-06-09,13,19595,1,32.0,15,32.0,4.8,20.0,36.8,1,0
64003,38542,0,215,2018-06-09,2018-06-10,13,19695,1,32.0,15,32.0,4.8,20.0,36.8,1,0
64309,92197,0,215,2018-06-11,2018-06-12,16,19788,1,32.0,15,32.0,4.8,20.0,36.8,1,0
64904,54596,0,207,2018-06-14,2018-06-15,16,19963,1,32.0,15,32.0,4.8,20.0,36.8,1,0
66896,88084,0,213,2018-06-26,2018-06-30,13,20587,1,32.0,15,32.0,4.8,20.0,36.8,1,0
67388,80788,0,210,2018-06-28,2018-07-02,13,20739,1,32.0,15,32.0,4.8,20.0,36.8,1,0
67522,87906,0,214,2018-06-28,2018-07-05,8,20781,1,32.0,15,32.0,4.8,20.0,36.8,1,0
67713,84888,0,214,2018-06-29,2018-07-06,13,20838,1,32.0,15,32.0,4.8,20.0,36.8,1,0
67726,39003,0,211,2018-06-29,2018-07-07,8,20842,1,32.0,15,32.0,4.8,20.0,36.8,1,0
68200,81567,0,206,2018-07-03,2018-07-05,16,20994,1,32.0,15,32.0,4.8,20.0,36.8,1,0
68266,66573,0,215,2018-07-03,2018-07-04,8,21013,1,32.0,15,32.0,4.8,20.0,36.8,1,0
69673,61633,0,208,2018-07-12,2018-07-15,14,21457,1,32.0,15,32.0,4.8,20.0,36.8,1,0
69908,91464,0,209,2018-07-13,2018-07-15,3,21528,1,32.0,15,32.0,4.8,20.0,36.8,1,0
70007,47741,0,215,2018-07-13,2018-07-15,3,21557,1,32.0,15,32.0,4.8,20.0,36.8,1,0
69971,77296,0,207,2018-07-13,2018-07-15,6,21547,1,32.0,15,32.0,4.8,20.0,36.8,1,0
71077,90622,0,207,2018-07-19,2018-07-20,6,21881,1,32.0,15,32.0,4.8,20.0,36.8,1,0
71252,68739,0,215,2018-07-20,2018-07-22,6,21934,1,32.0,15,32.0,4.8,20.0,36.8,1,0
71662,89925,0,213,2018-07-25,2018-07-26,3,22058,1,32.0,15,32.0,4.8,20.0,36.8,1,0
71964,80875,0,213,2018-07-26,2018-07-31,13,22151,1,32.0,15,32.0,4.8,20.0,36.8,1,0
72281,93242,0,214,2018-07-28,2018-08-04,8,22244,1,32.0,15,32.0,4.8,20.0,36.8,1,0
72730,88154,0,213,2018-07-30,2018-08-05,13,22373,1,32.0,15,32.0,4.8,20.0,36.8,1,0
73060,65040,0,211,2018-08-02,2018-08-03,14,22477,1,32.0,15,32.0,4.8,20.0,36.8,1,0
73179,78508,0,211,2018-08-02,2018-08-03,16,22510,1,32.0,15,32.0,4.8,20.0,36.8,1,0
73898,87633,0,206,2018-08-05,2018-08-07,3,22719,1,32.0,15,32.0,4.8,20.0,36.8,1,0
75245,93314,0,211,2018-08-16,2018-08-17,8,23137,1,32.0,15,32.0,4.8,20.0,36.8,1,0
75252,82730,0,210,2018-08-16,2018-08-17,8,23139,1,32.0,15,32.0,4.8,20.0,36.8,1,0
75402,67024,0,214,2018-08-16,2018-08-19,6,23182,1,32.0,15,32.0,4.8,20.0,36.8,1,0
75728,52099,0,215,2018-08-18,2018-08-20,14,23286,1,32.0,15,32.0,4.8,20.0,36.8,1,0
77464,84269,0,213,2018-08-29,2018-09-06,8,23827,1,32.0,15,32.0,4.8,20.0,36.8,1,0
77740,50969,0,206,2018-08-30,2018-09-06,8,23910,1,32.0,15,32.0,4.8,20.0,36.8,1,0
78074,38468,0,208,2018-09-01,2018-09-02,15,24013,1,32.0,15,32.0,4.8,20.0,36.8,1,0
79357,56294,0,211,2018-09-08,2018-09-10,6,24394,1,32.0,15,32.0,4.8,20.0,36.8,1,0
79322,54129,0,206,2018-09-08,2018-09-09,15,24384,1,32.0,15,32.0,4.8,20.0,36.8,1,0
79743,93348,0,206,2018-09-09,2018-09-10,8,24512,1,32.0,15,32.0,4.8,20.0,36.8,1,0
79991,72709,0,215,2018-09-13,2018-09-15,3,24595,1,32.0,15,32.0,4.8,20.0,36.8,1,0
80018,93348,0,207,2018-09-13,2018-09-14,8,24603,1,32.0,15,32.0,4.8,20.0,36.8,1,0
80374,84656,0,211,2018-09-14,2018-09-15,13,24713,1,32.0,15,32.0,4.8,20.0,36.8,1,0
81295,84344,0,216,2018-09-17,2018-09-18,8,24993,1,32.0,15,32.0,4.8,20.0,36.8,1,0
81433,71135,0,216,2018-09-19,2018-09-20,6,25037,1,32.0,15,32.0,4.8,20.0,36.8,1,0
81939,41568,0,210,2018-09-23,2018-09-24,3,25194,1,32.0,15,32.0,4.8,20.0,36.8,1,0
81954,72576,0,213,2018-09-23,2018-09-24,13,25199,1,32.0,15,32.0,4.8,20.0,36.8,1,0
83548,61710,0,206,2018-09-30,2018-10-07,8,25681,1,32.0,15,32.0,4.8,20.0,36.8,1,0
83849,81342,0,208,2018-10-01,2018-10-11,15,25773,1,32.0,15,32.0,4.8,20.0,36.8,1,0
85492,82963,0,215,2018-10-11,2018-10-13,8,26270,1,32.0,15,32.0,4.8,20.0,36.8,1,0
85495,84827,0,210,2018-10-11,2018-10-12,13,26271,1,32.0,15,32.0,4.8,20.0,36.8,1,0
85750,82826,0,211,2018-10-12,2018-10-13,8,26352,1,32.0,15,32.0,4.8,20.0,36.8,1,0
86635,41967,0,211,2018-10-18,2018-10-19,8,26631,1,32.0,15,32.0,4.8,20.0,36.8,1,0
86850,64414,0,216,2018-10-20,2018-10-22,6,26699,1,32.0,15,32.0,4.8,20.0,36.8,1,0
86988,47855,0,206,2018-10-20,2018-10-21,3,26742,1,32.0,15,32.0,4.8,20.0,36.8,1,0
87093,70113,0,209,2018-10-21,2018-10-23,16,26776,1,32.0,15,32.0,4.8,20.0,36.8,1,0
87520,43529,0,206,2018-10-22,2018-10-23,15,26903,1,32.0,15,32.0,4.8,20.0,36.8,1,0
88076,49373,0,207,2018-10-24,2018-10-27,6,27072,1,32.0,15,32.0,4.8,20.0,36.8,1,0
89302,69264,0,215,2018-10-29,2018-11-05,6,27448,1,32.0,15,32.0,4.8,20.0,36.8,1,0
89620,69332,0,215,2018-11-01,2018-11-03,6,27551,1,32.0,15,32.0,4.8,20.0,36.8,1,0
89793,80788,0,215,2018-11-01,2018-11-03,13,27603,1,32.0,15,32.0,4.8,20.0,36.8,1,0
89872,54729,0,208,2018-11-02,2018-11-03,6,27630,1,32.0,15,32.0,4.8,20.0,36.8,1,0
90467,91707,0,210,2018-11-04,2018-11-05,13,27813,1,32.0,15,32.0,4.8,20.0,36.8,1,0
90667,76936,0,207,2018-11-04,2018-11-06,3,27875,1,32.0,15,32.0,4.8,20.0,36.8,1,0
93431,87906,0,208,2018-11-19,2018-11-21,8,28731,1,32.0,15,32.0,4.8,20.0,36.8,1,0
93602,93367,0,210,2018-11-23,2018-11-24,8,28788,1,32.0,15,32.0,4.8,20.0,36.8,1,0
95210,82995,0,206,2018-11-30,2018-12-05,8,29280,1,32.0,15,32.0,4.8,20.0,36.8,1,0
96837,80871,0,211,2018-12-08,2018-12-09,13,29790,1,32.0,15,32.0,4.8,20.0,36.8,1,0
97770,62352,0,215,2018-12-13,2018-12-14,8,30072,1,32.0,15,32.0,4.8,20.0,36.8,1,0
98581,94300,0,207,2018-12-17,2018-12-18,8,30323,1,32.0,15,32.0,4.8,20.0,36.8,1,0
98833,90443,0,213,2018-12-18,2018-12-19,6,30397,1,32.0,15,32.0,4.8,20.0,36.8,1,0
99586,80788,0,206,2018-12-22,2018-12-23,13,30633,1,32.0,15,32.0,4.8,20.0,36.8,1,0
100575,82121,0,211,2018-12-27,2018-12-30,13,30938,1,32.0,15,32.0,4.8,20.0,36.8,1,0
100719,38583,0,208,2018-12-28,2019-01-01,13,30984,1,32.0,15,32.0,4.8,20.0,36.8,1,0
101921,68739,0,209,2019-01-04,2019-01-05,6,31366,1,32.0,15,32.0,4.8,20.0,36.8,1,0
102573,101670,0,211,2019-01-09,2019-01-10,8,31568,1,32.0,15,32.0,4.8,20.0,36.8,1,0
103401,71060,0,213,2019-01-12,2019-01-13,6,31826,1,32.0,15,32.0,4.8,20.0,36.8,1,0
103884,41432,0,216,2019-01-16,2019-01-17,3,31987,1,32.0,15,32.0,4.8,20.0,36.8,1,0
103938,83062,0,214,2019-01-17,2019-01-18,8,32005,1,32.0,15,32.0,4.8,20.0,36.8,1,0
105385,98103,0,208,2019-01-25,2019-01-27,13,32448,1,32.0,15,32.0,4.8,20.0,36.8,1,0
106719,75493,0,215,2019-02-02,2019-02-03,8,32863,1,32.0,15,32.0,4.8,20.0,36.8,1,0
107523,72709,0,214,2019-02-08,2019-02-09,3,33111,1,32.0,15,32.0,4.8,20.0,36.8,1,0
108449,102762,0,215,2019-02-14,2019-02-15,15,33400,1,32.0,15,32.0,4.8,20.0,36.8,1,0
109456,100434,0,215,2019-02-18,2019-02-19,16,33711,1,32.0,15,32.0,4.8,20.0,36.8,1,0
109729,72894,0,207,2019-02-20,2019-02-21,3,33793,1,32.0,15,32.0,4.8,20.0,36.8,1,0
175968,54596,0,215,2020-01-29,2020-02-02,16,54261,1,32.0,15,32.0,4.8,20.0,36.8,1,0
176214,113033,0,207,2020-01-30,2020-02-01,3,54336,1,32.0,15,32.0,4.8,20.0,36.8,1,0
177268,103906,0,216,2020-02-02,2020-02-03,14,54660,1,32.0,15,32.0,4.8,20.0,36.8,1,0
177353,61710,0,214,2020-02-03,2020-02-04,8,54683,1,32.0,15,32.0,4.8,20.0,36.8,1,0
177383,81783,0,206,2020-02-03,2020-02-04,14,54692,1,32.0,15,32.0,4.8,20.0,36.8,1,0
179134,101013,0,216,2020-02-13,2020-02-14,8,55246,1,32.0,15,32.0,4.8,20.0,36.8,1,0
179656,109282,0,207,2020-02-14,2020-02-15,15,55401,1,32.0,15,32.0,4.8,20.0,36.8,1,0
180241,99026,0,206,2020-02-17,2020-02-18,16,55580,1,32.0,15,32.0,4.8,20.0,36.8,1,0
180505,56014,0,207,2020-02-20,2020-02-21,15,55666,1,32.0,15,32.0,4.8,20.0,36.8,1,0
180814,50969,0,216,2020-02-21,2020-02-22,8,55767,1,32.0,15,32.0,4.8,20.0,36.8,1,0
180989,112646,0,213,2020-02-21,2020-02-22,15,55816,1,32.0,15,32.0,4.8,20.0,36.8,1,0
181362,54129,0,214,2020-02-24,2020-02-25,15,55930,1,32.0,15,32.0,4.8,20.0,36.8,1,0
181867,77852,0,214,2020-02-28,2020-03-02,13,56086,1,32.0,15,32.0,4.8,20.0,36.8,1,0
182220,57487,0,208,2020-02-29,2020-03-04,8,56192,1,32.0,15,32.0,4.8,20.0,36.8,1,0
182499,103153,0,215,2020-03-01,2020-03-04,8,56278,1,32.0,15,32.0,4.8,20.0,36.8,1,0
182775,56014,0,210,2020-03-02,2020-03-07,15,56360,1,32.0,15,32.0,4.8,20.0,36.8,1,0
183317,84827,0,209,2020-03-06,2020-03-07,13,56529,1,32.0,15,32.0,4.8,20.0,36.8,1,0
183456,102209,0,215,2020-03-07,2020-03-08,14,56573,1,32.0,15,32.0,4.8,20.0,36.8,1,0
183471,82121,0,215,2020-03-07,2020-03-08,13,56576,1,32.0,15,32.0,4.8,20.0,36.8,1,0
183779,108541,0,216,2020-03-08,2020-03-09,14,56669,1,32.0,15,32.0,4.8,20.0,36.8,1,0
184615,38468,0,213,2020-03-12,2020-03-13,15,56916,1,32.0,15,32.0,4.8,20.0,36.8,1,0
185342,87110,0,207,2020-03-14,2020-03-15,14,57137,1,32.0,15,32.0,4.8,20.0,36.8,1,0
185914,78218,0,216,2020-03-17,2020-03-18,15,57316,1,32.0,15,32.0,4.8,20.0,36.8,1,0
186534,101670,0,215,2020-03-21,2020-03-22,8,57511,1,32.0,15,32.0,4.8,20.0,36.8,1,0
187244,91707,0,216,2020-03-24,2020-03-25,13,57732,1,32.0,15,32.0,4.8,20.0,36.8,1,0
187653,109928,0,213,2020-03-25,2020-03-26,13,57852,1,32.0,15,32.0,4.8,20.0,36.8,1,0
188218,70113,0,208,2020-03-27,2020-03-29,16,58031,1,32.0,15,32.0,4.8,20.0,36.8,1,0
188335,64685,0,213,2020-03-28,2020-03-29,8,58067,1,32.0,15,32.0,4.8,20.0,36.8,1,0
188347,102665,0,216,2020-03-28,2020-03-31,14,58070,1,32.0,15,32.0,4.8,20.0,36.8,1,0
189199,107284,0,208,2020-04-02,2020-04-03,8,58339,1,32.0,15,32.0,4.8,20.0,36.8,1,0
190272,99357,0,214,2020-04-08,2020-04-09,6,58672,1,32.0,15,32.0,4.8,20.0,36.8,1,0
191083,106203,0,213,2020-04-11,2020-04-12,6,58921,1,32.0,15,32.0,4.8,20.0,36.8,1,0
191670,103799,0,213,2020-04-14,2020-04-15,14,59098,1,32.0,15,32.0,4.8,20.0,36.8,1,0
193306,77605,0,214,2020-04-25,2020-04-26,15,59615,1,32.0,15,32.0,4.8,20.0,36.8,1,0
193812,71135,0,215,2020-04-26,2020-04-27,6,59767,1,32.0,15,32.0,4.8,20.0,36.8,1,0
194243,109928,0,208,2020-04-30,2020-05-04,13,59902,1,32.0,15,32.0,4.8,20.0,36.8,1,0
195007,107255,0,210,2020-05-02,2020-05-03,8,60138,1,32.0,15,32.0,4.8,20.0,36.8,1,0
195884,52639,0,211,2020-05-08,2020-05-09,16,60412,1,32.0,15,32.0,4.8,20.0,36.8,1,0
196105,69264,0,213,2020-05-09,2020-05-10,6,60480,1,32.0,15,32.0,4.8,20.0,36.8,1,0
197214,99456,0,215,2020-05-15,2020-05-16,6,60820,1,32.0,15,32.0,4.8,20.0,36.8,1,0
197542,106381,0,207,2020-05-17,2020-05-18,6,60924,1,32.0,15,32.0,4.8,20.0,36.8,1,0
127339,47499,0,208,2019-05-24,2019-05-25,7,39205,1,32.0,15,32.0,4.8,20.0,36.8,1,0
127955,104234,0,209,2019-05-29,2019-06-02,8,39402,1,32.0,15,32.0,4.8,20.0,36.8,1,0
128218,88240,0,213,2019-05-30,2019-06-03,13,39486,1,32.0,15,32.0,4.8,20.0,36.8,1,0
128854,52639,0,214,2019-06-04,2019-06-05,16,39689,1,32.0,15,32.0,4.8,20.0,36.8,1,0
130040,99970,0,214,2019-06-10,2019-06-11,14,40052,1,32.0,15,32.0,4.8,20.0,36.8,1,0
129884,104184,0,207,2019-06-10,2019-06-11,8,40010,1,32.0,15,32.0,4.8,20.0,36.8,1,0
130060,99051,0,214,2019-06-11,2019-06-12,16,40061,1,32.0,15,32.0,4.8,20.0,36.8,1,0
130694,98700,0,210,2019-06-13,2019-06-14,8,40249,1,32.0,15,32.0,4.8,20.0,36.8,1,0
131329,95791,0,214,2019-06-17,2019-06-18,8,40449,1,32.0,15,32.0,4.8,20.0,36.8,1,0
131295,103153,0,216,2019-06-17,2019-06-18,8,40439,1,32.0,15,32.0,4.8,20.0,36.8,1,0
134682,47855,0,213,2019-07-04,2019-07-05,3,41485,1,32.0,15,32.0,4.8,20.0,36.8,1,0
134990,106381,0,211,2019-07-06,2019-07-07,6,41577,1,32.0,15,32.0,4.8,20.0,36.8,1,0
135525,81481,0,213,2019-07-09,2019-07-10,16,41744,1,32.0,15,32.0,4.8,20.0,36.8,1,0
136492,69264,0,214,2019-07-15,2019-07-16,6,42036,1,32.0,15,32.0,4.8,20.0,36.8,1,0
136572,82394,0,216,2019-07-15,2019-07-16,6,42061,1,32.0,15,32.0,4.8,20.0,36.8,1,0
136935,103655,0,211,2019-07-16,2019-07-17,16,42171,1,32.0,15,32.0,4.8,20.0,36.8,1,0
137134,99357,0,208,2019-07-17,2019-07-18,6,42233,1,32.0,15,32.0,4.8,20.0,36.8,1,0
137187,84827,0,214,2019-07-17,2019-07-18,13,42249,1,32.0,15,32.0,4.8,20.0,36.8,1,0
137416,95791,0,206,2019-07-18,2019-07-19,8,42321,1,32.0,15,32.0,4.8,20.0,36.8,1,0
138118,82506,0,215,2019-07-25,2019-07-26,15,42539,1,32.0,15,32.0,4.8,20.0,36.8,1,0
138456,76486,0,215,2019-07-26,2019-07-29,15,42638,1,32.0,15,32.0,4.8,20.0,36.8,1,0
138566,85604,0,216,2019-07-26,2019-07-29,15,42668,1,32.0,15,32.0,4.8,20.0,36.8,1,0
139553,90948,0,208,2019-08-01,2019-08-02,15,42981,1,32.0,15,32.0,4.8,20.0,36.8,1,0
139705,99970,0,211,2019-08-02,2019-08-03,14,43029,1,32.0,15,32.0,4.8,20.0,36.8,1,0
140626,61746,0,211,2019-08-05,2019-08-06,8,43313,1,32.0,15,32.0,4.8,20.0,36.8,1,0
140643,101013,0,211,2019-08-05,2019-08-06,8,43319,1,32.0,15,32.0,4.8,20.0,36.8,1,0
141278,89925,0,208,2019-08-09,2019-08-10,3,43515,1,32.0,15,32.0,4.8,20.0,36.8,1,0
141941,47921,0,208,2019-08-14,2019-08-15,13,43722,1,32.0,15,32.0,4.8,20.0,36.8,1,0
142800,95748,0,207,2019-08-16,2019-08-17,8,43975,1,32.0,15,32.0,4.8,20.0,36.8,1,0
143311,77296,0,210,2019-08-19,2019-08-20,6,44137,1,32.0,15,32.0,4.8,20.0,36.8,1,0
143725,98692,0,213,2019-08-22,2019-08-24,8,44263,1,32.0,15,32.0,4.8,20.0,36.8,1,0
144304,82266,0,209,2019-08-25,2019-08-26,13,44447,1,32.0,15,32.0,4.8,20.0,36.8,1,0
145029,69332,0,215,2019-08-28,2019-08-31,6,44665,1,32.0,15,32.0,4.8,20.0,36.8,1,0
145067,101013,0,207,2019-08-29,2019-09-03,8,44680,1,32.0,15,32.0,4.8,20.0,36.8,1,0
145520,106020,0,206,2019-08-30,2019-09-05,6,44816,1,32.0,15,32.0,4.8,20.0,36.8,1,0
146190,101642,0,209,2019-09-02,2019-09-03,8,45027,1,32.0,15,32.0,4.8,20.0,36.8,1,0
146400,81483,0,209,2019-09-04,2019-09-05,16,45096,1,32.0,15,32.0,4.8,20.0,36.8,1,0
146660,82995,0,207,2019-09-05,2019-09-06,8,45171,1,32.0,15,32.0,4.8,20.0,36.8,1,0
146886,95224,0,214,2019-09-05,2019-09-06,14,45238,1,32.0,15,32.0,4.8,20.0,36.8,1,0
147458,104573,0,216,2019-09-07,2019-09-08,8,45412,1,32.0,15,32.0,4.8,20.0,36.8,1,0
147647,77605,0,211,2019-09-08,2019-09-09,15,45472,1,32.0,15,32.0,4.8,20.0,36.8,1,0
148008,87942,0,214,2019-09-12,2019-09-13,8,45590,1,32.0,15,32.0,4.8,20.0,36.8,1,0
148316,47134,0,209,2019-09-12,2019-09-13,3,45678,1,32.0,15,32.0,4.8,20.0,36.8,1,0
148672,89654,0,210,2019-09-14,2019-09-15,7,45791,1,32.0,15,32.0,4.8,20.0,36.8,1,0
149037,106381,0,208,2019-09-15,2019-09-16,6,45904,1,32.0,15,32.0,4.8,20.0,36.8,1,0
149240,103648,0,216,2019-09-16,2019-09-17,16,45962,1,32.0,15,32.0,4.8,20.0,36.8,1,0
150888,89683,0,213,2019-09-26,2019-09-27,7,46476,1,32.0,15,32.0,4.8,20.0,36.8,1,0
151261,94333,0,206,2019-09-27,2019-09-29,8,46593,1,32.0,15,32.0,4.8,20.0,36.8,1,0
151813,47741,0,208,2019-09-30,2019-10-04,3,46769,1,32.0,15,32.0,4.8,20.0,36.8,1,0
152369,82506,0,207,2019-10-04,2019-10-05,15,46937,1,32.0,15,32.0,4.8,20.0,36.8,1,0
152659,99051,0,214,2019-10-05,2019-10-06,16,47027,1,32.0,15,32.0,4.8,20.0,36.8,1,0
152813,67264,0,208,2019-10-06,2019-10-07,6,47076,1,32.0,15,32.0,4.8,20.0,36.8,1,0
153669,98706,0,207,2019-10-10,2019-10-11,8,47342,1,32.0,15,32.0,4.8,20.0,36.8,1,0
153902,104184,0,206,2019-10-11,2019-10-12,8,47410,1,32.0,15,32.0,4.8,20.0,36.8,1,0
154509,48833,0,207,2019-10-13,2019-10-14,3,47607,1,32.0,15,32.0,4.8,20.0,36.8,1,0
154729,80875,0,215,2019-10-15,2019-10-16,13,47677,1,32.0,15,32.0,4.8,20.0,36.8,1,0
155240,72646,0,216,2019-10-18,2019-10-19,3,47836,1,32.0,15,32.0,4.8,20.0,36.8,1,0
155699,78218,0,210,2019-10-19,2019-10-20,15,47970,1,32.0,15,32.0,4.8,20.0,36.8,1,0
155971,106020,0,208,2019-10-21,2019-10-22,6,48056,1,32.0,15,32.0,4.8,20.0,36.8,1,0
156171,82121,0,211,2019-10-21,2019-10-22,13,48113,1,32.0,15,32.0,4.8,20.0,36.8,1,0
156943,105663,0,213,2019-10-25,2019-10-26,8,48352,1,32.0,15,32.0,4.8,20.0,36.8,1,0
157195,91534,0,211,2019-10-25,2019-10-26,7,48424,1,32.0,15,32.0,4.8,20.0,36.8,1,0
157536,105663,0,207,2019-10-27,2019-10-31,8,48537,1,32.0,15,32.0,4.8,20.0,36.8,1,0
157626,101493,0,206,2019-10-27,2019-10-31,8,48563,1,32.0,15,32.0,4.8,20.0,36.8,1,0
158498,102762,0,207,2019-10-31,2019-11-07,15,48827,1,32.0,15,32.0,4.8,20.0,36.8,1,0
159339,48937,0,208,2019-11-04,2019-11-05,3,49080,1,32.0,15,32.0,4.8,20.0,36.8,1,0
160431,103780,0,211,2019-11-10,2019-11-11,16,49421,1,32.0,15,32.0,4.8,20.0,36.8,1,0
161143,85782,0,207,2019-11-15,2019-11-16,13,49659,1,32.0,15,32.0,4.8,20.0,36.8,1,0
161258,47692,0,211,2019-11-16,2019-11-17,3,49697,1,32.0,15,32.0,4.8,20.0,36.8,1,0
161695,77975,0,214,2019-11-17,2019-11-18,13,49826,1,32.0,15,32.0,4.8,20.0,36.8,1,0
